more_info,is_dress,is_mini
"As a tribute to Carol and Humberto’s longtime friend Spike Jonze, the Fall/Winter 2015 collection filters the filmmaker’s never-before-seen 35-millimeter candids through an OC lens. Seams, plackets, and cuffs come in double layers evoking multiple exposures—all in an autumnal palette inspired by Kodak. - Mini-skirt- Zip and hook closure- Asymmetrical front- Sherpa-lined front- 56% triacetate, 44% polyethylene- Made in China",False,True
"Details:
This faux fur leopard print skirt is a fun take on the classic mini skirt. Styled with Leather Moto Jacket and Renee Peep Toe Bootie. Fabric: Brushed Leopard. Polyester/Acrylic/Cotton/Alpaca/Virgin Wool. Dry Clean Only.

How It Fits:
Length: 17.5 / 44.4mm, from waist to hem

Model is in size 0
Model is 5'9"" / 175cm, bust 32 / 81cm, waist 23 / 58cm, hips 35 / 88cm",False,True
"Details:
Distinctive cotton metal fabric creates a textured crinkle look and gives this classic stretch pencil skirt a modern edge. Side and back tucking shape the body. Hits at the natural waistline. Exposed back zipper. Lined.

Fabric: Cotton metal. 
Cotton/nylon/metal/elastane.
Dry clean without trichloroethylene. Iron low.

How It Fits:
Length: 24"" / 61cm from top edge to hem

Model is in a size 4. 
Model is 5’ 10”, bust 34""/ 86 cm, waist 24”/ 60 cm, hips 34”/ 86 cm.",False,True
"Marc Jacobs Acanthus Army Cotton A Line Skirt features a seasonal William Morris Acanthus print is featured on a base of our Greenwich Army Cotton—a lightweight version of our Classic Cotton. Greenwich Army Cotton is a traditional military herringbone weave and is washed with enzymes and stones for an authentic vintage look and soft hand feel. Paneled construction and an A-line silhouette. 

Length: 20” (51 CM)

100% Cotton

#M4004866",False,True
"This product is FINAL SALE. Returns and exchanges will not be accepted.                                                                        For spring, the Opening Ceremony girl travels to the tropical coast for a kiki and a swim: sea anemone and palm fronds are amplified and collaged with tonal stripes, quilted denim, pastel jacquard, and whimsical raffia. The collection is offbeat and colorful, full of shorter hemlines and sporty elements.  A ribbed pencil skirt is detailed with a ruffled hem of painted leaves jacquard. Pull it on and pair it with a tucked shirt for maximum effect. 90% Nylon, 10% Polyurethane; Combo: 92% Polyester, 8% Nylon | Made in US",False,True
" DETAILS
 
 - Zipper closure at back - Dropped waist flared silhouette - Lined - Mid-thigh length - Pinstriped
  ",False,True
"style notes
 Look and feel like a lady - ahem we mean woman - when you zip into this skirt. Fit and flared with a drop waist cut, this sleek black number is sexy secretary at its best.   
 DETAILS
 
- Zipper closure at back- Dropped waist flared silhouette- Lined- Mid-thigh length- Pinstriped",False,True
"Marc  by Marc Jacobs Edie Pleather Panel Skirt is made from a luxurious pleather fabrication; polyester with a PU coating.  A voluminous and feminine silhouette is high waisted with a classic fit and flare. Discreet zipper closure at the back. 

100% Polyester with Polyurethane Coating.

#M4004509",False,True
"
 - High-waist - Exposed back zip - Mini length - ",False,True
"The wave-like hemlines and spinning geometric prints of Opening Ceremony's Pre-Fall collection are inspired by the best parts of Belgian culture—as in, historic waterways and techno-pop records. Crisp silhouettes, precisely tailored and covered with colorful striations, create maximum effect with a minimalist look, paying a solid tribute to the tiny European country that packs a powerful fashion punch.A trippy pattern adds to the visually dazzling effect of this finely-woven A-line skirt. It hits mid-thigh and slips on with an elastic waistband. 55% viscose, 24% nylon, 21% lycra | Made in China.",False,True
"A seasonless style that works seven days a week, this skirt never makes it to the back of the closet. Leather blocking adds an edge to this feminine silhouette with hidden slash pockets and an elastic waist for ease and comfort. Style  with a Little Boy Tee and the Asymmetric Leather Jacket for a cool-girl vibe.",False,True
"This season, fall’s most delicious looks have us feeling fresh—fresh as juice, to be exact. Inspired by liquid lunches, Opening Ceremony reimagined the fruit stand to create a collection stocked with banana peel vinyl, leafy jacquards, and produce stickers stamped on knits. But find no squeezing here: From peel-away epaulets to swirled ruffles, the silhouettes mix the fitted and the draped for a well-balanced collection.  A waffle-textured mini features a ruffled insert printed with tossed carrots in a cartoonish green. Pull it on and pair it with the matching top. 96% Nylon, 4% Polyurethane; Lining: 100% Polyester | Made in US",False,True
"Retro-cool styling is exemplified with this Eli eyelet-embellished mini skirt. Girls about town will love it styled with a simple tank and biker boots. 

DESCRIPTION 

- Jersey skirt 
- Eyelet-embellished hem 
- Concealed zip fastening at back 
- US size 6 length is 44.5cm 

Our model is 5ft 9.5"" and is wearing a US size 6. 

Style code - 73ebr 


MATERIAL & CARE 

- 100% Viscose 

French Connection does not ship to Puerto Rico",False,True
"Fabrication: 100% Wool
Dry clean.
Made in U.S.A.
Available colors: Red Plaid",False,True
"This sumptuous wool-blend mini skirt, cut in a classic A-line silhouette is sartorially updated with pop-bright angled stripes.

- Banded waist
- A-line silhouette
- Exposed back zip
- Lined
- About 17"" long
- Wool/polyamide
- Dry clean
- Made in Italy

",False,True
- Features embroidery throughout - Exposed back zip - Flare style,False,True
"Classic circle skirt featuring an A-line silhouette with vertical blue and white stripes. Includes an invisible zipper and button closure. 

Description









• Denim (100% Cotton Stripe) construction • Medium is approximately 15 1/8"" (38.4cm) in total length • Metal zipper and button closure",False,True
A LOVE CHILD OF YOUR FAVORITE PAIR OF JEANS AND PENCIL SKIRT. WEAR IT TIGHT AND WITH LOVE. FIVE POCKET STYLING. SINGLE BUTTON CLOSURE AND ZIP FLY.,False,True
"style notes
 As metallics collide, sparkling embellishments enchant making this skirt a holiday essential. One of the things we love most about it though, is that it's a statement piece that doesn't try too hard. 
 DETAILS
 
- Embellishment throughout
- Exposed back zipper
- Fitted mini style",False,True
"DETAILS
 
- Zips at back- Sits high at waist- Pencil skirt- Knee length- Fabricated in merino wool",False,False
"Final Sale – No returns and no exchanges.Perfectly penciled with a utility design, our high-rise Ani Skirt is cut from stretch cotton canvas, highlighted by a button fly, back welt pockets, and a slight slit at the back.
- Button Front Utility Skirt
- High-Rise
- 30-Inch Sweep
- 8.5-Ounce Stretch Cotton Canvas
- 97% Cotton, 3% Elastane
- Made in USA
- Model is 175 cm/5'9"" and wearing a size 25.",False,False
"Crafted in soft lamb leather, the perfect leather skirt for fall comes with an A-line silhouette in chic colorblock. Front slash pockets, an elastic waist and a back zip closure make it everyday wearable. Style with a Rolled Sleeve  Mouline Tee for a casual vibe or a crisp poplin button up for a polished look.",False,False
"Flawlessly contoured, this pencil skirt evokes edgy glam, thanks to a painterly abstract print.

- Self waistband
- Concealed back zip
- Lined
- About 24"" long
- Cotton/spandex
- Dry clean
- Imported

",False,False
"...It's a perfect sunday morning; picnic basket overflowing, reading stories in the clouds up above...
The sleeveless, pin-tucked Monterey shirt tells stories of Grace Kelly while the two layered 
Sunday Morning skirt is airy summer fun.

Cotton voile, cambrique for the bottom layer
""Daylight licked me into shape 
I must have been asleep for days 
And moving lips to breathe her name 
I opened up my eyes""- The Cure
Measurements:
Waist: XS 69cm/27in * S 73cm/29in * M 77cm/30.5in * L 82cm/32.5in
Skirt length for all sizes: 52.5cm/20.5in
Final Sale",False,False
"
- Day-to-night staple in ultra-soft stretch wool
- Banded waist
- Flat front
- Concealed back zip with snap closure
- Stretch-silk lining
- About 28"" long
- Virgin wool/elastane
- Dry clean
- Made in Italy
- Model shown is 5'10"" (177cm) wearing US size 4.


",False,False
"
- Pencil silhouette with metallic D-ring belt
- Self waist
- Concealed side zip
- D-ring belt
- Back belt loop
- Lined
- About 26"" long
- Wool/polyamide/elastane
- Dry clean
- Made in Italy
- Model shown is 5'10"" (177cm) wearing US size 4.

",False,False
"style notes
 A high waisted fit and perfect amount of flare lend the Earla Embellished Skirt year round versatility. Featured with its gorgeous corresponding crop top now, we love to plan outfits with it juxtaposed to cozy sweaters when the weather allows.
 DETAILS
 
- High waist- Flare style- Embellished- Back zip- 100% Cotton- Mid length- Skirt length is approximately 22 inches",False,False
"As a tribute to Carol and Humberto’s longtime friend Spike Jonze, the Fall/Winter 2015 collection filters the filmmaker’s never-before-seen 35-millimeter candids through an OC lens. Seams, plackets, and cuffs come in double layers evoking multiple exposures—all in an autumnal palette inspired by Kodak. - Leather skirt- Button-down front closure- Flap pockets- 100% lambskin- Made in China",False,False
"Fashioned with heavy ribbing, this sleek stretch-cotton pencil skirt exudes effortless polish.

- Elasticised waistband
- Pull-on styling
- Allover ribbed
- About 27"" long
- Cotton/elastane
- Machine wash
- Made in USA

",False,False
"- Mock neck
- Peplum detail at waist
- Fitted",False,False
"A throw-on piece that you'll wear again and again, the Nadine Sculpted Pencil Skirt is a simple style that screams wardrobe staple. Wear this ultra-flattering separate to work with statement shoes for winning office style. 

DESCRIPTION 

- Pencil skirt with stretch 
- Elasticated waistband 
- US size 6 length is 62cm 

Our model is 5ft 9.5"" and is wearing a US size 6. 

Style code - 73exe 


SIZING & CARE 

- Machine wash cold 
- Wash and dry inside out 
- Iron on reverse side 
- Wash with similar colours 
- Do not pile whilst damp 
- 69% Viscose 25% Nylon 6% Elastane 

French Connection does not ship to Puerto Rico",False,False
"Details:
Distinctive cotton metal fabric creates a textured crinkle look and gives this classic stretch pencil skirt a modern edge. Side and back tucking shape the body. Hits at the natural waistline. Exposed back zipper. Lined.

Fabric: Cotton metal. 
Cotton/nylon/metal/elastane.
Dry clean without trichloroethylene. Iron low.

How It Fits:
Length: 24"" / 61cm from top edge to hem

Model is in a size 4. 
Model is 5’ 10”, bust 34""/ 86 cm, waist 24”/ 60 cm, hips 34”/ 86 cm.",False,False
"A PENCIL SKIRT WITH A BUTTON FRONT, THE DOROTHY SKIRT FEATURES FIVE POCKET STYLING AND TIGHT FIT.",False,False
"Lighten up a little—or at least when it comes to this epic white skirt. This beauty features a high waist, pencil silhouette, leather trim, and an exposed zip closure. We love it with a tailored tee and your favorite leather jacket. 

SPECIAL FLASH SALE OFFER 

Buy 2 flash sale items, get 30% off any full-price purchase through May 31. 

- High waist 
- Fitted 
- Leather trim 

FINAL SALE
60% OFF - FINAL SALE

 We cannot ship to P.O. boxes.",False,False
- Pencil skirt - Pleats and Gathers at left side seam - invisible waistband,False,False
"A slim pencil skirt with embossed texture. A knee length hemline is accented with side slits and horizontal band. Pull on elastic waistband. Pair with the Wrap Spill Intarsia Turtleneck or Wrap Spill Intarsia Bra.
~
L3028-I
Dry Clean Only
 
",False,False
"The bohemian skirt gets an update with beautiful craftsmanship on the DVF Addyson skirt. Strips of chiffon are finished with a bottom ruffle in chiffon. Zip closure. Falls to above the knee. Fit is true to size.
Details
-Style #: S948201R15 
-59cm / 23"" from natural waist
Fabric
-A fine, sheer silk chiffon with no stretch.-100% Silk",False,False
"Impeccable embroidery inspired by the sun lends feminine appeal to this full silk skirt.

- Concealed back zip
- Lined
- About 21"" long
- Silk
- Dry clean
- Imported

",False,False
"This seamed A-line skirt is from the AW 15 collection.
-Fully lined 
-Concealed back zipper 
-Wool/Elastane
-Dry clean only 
-Made in NYC
Shown with: 
 The Pascal Top",False,False
"Pre-Fall 2015 Collection     The design of the Pre-Fall 2015 Bunsby Skirt creates a dramatic focal point on the front of this pencil skirt, w...         Pre-Fall 2015 Collection     The design of the Pre-Fall 2015 Bunsby Skirt creates a dramatic focal point on the front of this pencil skirt, while the signature Roland Mouret gold zip contributes to the detail on the back. The laser cut mosaic crepe in black reveals white underneath for a twist on traditional monochrome textiles.     90% Polyester; 10% Elastane      Shop all skirts",False,False
"Crisp pleats add structure to this polished A-line skirt, designed with lightweight Milano knit construction. 

- Banded waist
- Allover pleating
- Concealed back zipper
- About 26"" long
- Viscose/nylon/elastomer
- Dry clean
- Made in Italy

",False,False
"Exuberant and full of texture, our summer tweed skirt is artfully tailored with wide box pleats that emphasize the youthful  A-line shape. Metallic Lurex fibers enhance the lightweight stretch-cotton fabric with a subtle eye-catching sparkle, while dimensional white piping detailing elongates the knee-length silhouette. Complete the coordinated marigold ensemble with our Silk Wool Tank With Marigold Floral Embroidered Panel tucked in and take the look into evening with a pair of our Elaphe, Suede & Patent Leather Lonni Sandals.• 65% cotton / 28% polyester / 7% nylon / lining: silk habutae• 24” skirt• Made in Italy• Dry clean",False,False
"60% Cotton 20% Viscose 15% Nylon 5% Cashmere.

Designed in New York.
Fits true to size. 

Dry clean only.",False,False
"Jonathan Simkhai's newest luxe knit pencil skirt features the signature body skimming silhouette in a new midi length hemline. Elastic pull on waist. Pair with the Cutout Turtleneck.
~
L3082-N
Dry Clean Only
",False,False
"Details:
Two-tone lace and silk panels add a feminine touch to this pencil skirt. Hidden zip and centered slit in back. Styled with Renee Peep Toe Bootie. Fabric: Silk. Dry clean.                            
How It Fits:
Length: 27in / 68.5cm, from waist to hem
Model is in size 0
Model is 5'9"" / 175cm, bust 32 / 81cm, waist 23 / 58cm, hips 35 / 88cm",False,False
" style notes
 A high waisted fit and perfect amount of flare lend the Earla Skirt to year round, universal wear. We especially love it fabricated in this tonal blue and black floral print.
 DETAILS
 
 - High waist - Flare style - Back zip - Skirt length is approximately 21.5 inches
  ",False,False
"The pleats give this skirt great movement, the graphic ombré print lends modern contrast. Its airy design is soft and feminine, with the graphic impact of a pattern that's hand dyed. Style with the made-to-match Vertical Tie Dye Silk Button Up, a white Little Boy Tee or a silk tank.",False,False
"Delicate floral lace construction adds a romantic element to the prim pencil skirt. 

- Self waistband
- Concealed back zip
- Lined
- About 24"" long
- Cotton/rayon/nylon
- Dry clean
- Imported

",False,False
"A MIDRISE PENCIL SKIRT IN ABSTRACT LEOPARD PRINT, THE GENEVA SKIRT FEATURES FRONT ZIPPER POCKETS, BACK ZIPPER CLOSURE AND  TIGHT FIT. PAIR IT WITH SNEAKERS FOR A TOMBOYISH TAKE ON THE FEMININE STAPLE.",False,False
"Swap plain pencil skirts for our Polka Spray style. With a striking print and sleek feminine fit, it'll offset a silky blouse and kitten heels perfectly. 

DESCRIPTION 

- Stretch cotton pencil skirt 
- Spray paint-effect polka dot pattern 
- Invisible centre back zip with hook and eye fastening 
- Concealed centre back hem vent 
- US size 6 length is 57.4cm 

Our model is 5ft 10.5"" and is wearing a US  size 6. 

FINAL SALE 

Style code - 73dbm 


MATERIAL & CARE 

- Machine wash cold 
- 98% Cotton 2% Elastane 

French Connection does not ship to Puerto Rico",False,False
"Asymmetrical splicing and contrast inserts transform this lightweight wool skirt, designed with flirty flared silhouette. 

- Banded waist with buckle closure
- Asymmetrical spliced paneling with contrast inserts
- Flared silhouette
- Lined
- About 22"" long
- Wool
- Contrast: Polyester
- Dry clean
- Made in Japan

",False,False
"style notes
 It's your moment. Own it in our Benita Pouf Skirt. Featuring the on-trend midi length and a dose of whimsy, it looks so good with a form-fitting top or cropped jacket. 
 DETAILS
 
- Wide waist band
- Pouf style
- Midlength
- Exposed back zipper
- 100% silk",False,False
"Hand-loomed 100% cotton textile, lined with poly silk blend",False,False
"style notes
 It doesn’t get much better than a classic cut pencil skirt. The high-waisted silhouette makes it uber flattering, while the slit brings the sexy back (pun intended). Trimmed in leather for added edge.
 DETAILS
 
- Fabricated in: 70% rayon, 25% polyamide, 5% elastane, zipper outlined in leather, dry clean only.- Sits high on waist, zips at back, slit at back.- Total length 16 1/2"".",False,False
"Galaxy Ten Capsule Collection. 

Celebrating 10 years of the iconic Galaxy dress, this limited edition, antique rose pencil skirt takes the flattering shape of the Galaxy and translates it into a classic-turned-contemporary piece. Folds at the waist accentuate a svelte silhouette, while the centre back button-down vent adds a cinematic 1940s feel. 

100% Virgin Wool;  Lining: 77% Polyamide; 23% Elastane 

#antiquerose",False,False
"A timeless classic: the accordion pleat skirt. Fitted at waist with hidden side zip closure, knee length. Fully lined.
- Model is a size 2. Height 5'10.
- Sits at natural waist line.
- 23"" inch length.
- Shell fabric: 100% polyester
- Lining: 100% polyester  
-   Dry clean only
- Imported.",False,False
"(FINAL SALE!) 
Details:
An abstract floral print updates this cotton metal pencil skirt. Front and back tuck detailing flatters the silhouette. Contrast exposed back zipper. 

Fabric: Cotton metal. 
Cotton/polyamide/metal/elastane. 
Dry clean without trichloroethylene.                            
How It Fits:
Length: 29"" / 73.5cm from waist to hem
Model is in size 0
Model is 5'9"" / 175cm, bust 32"" / 81cm, waist 23"" / 58.5cm, hips 35"" / 88cm",False,False
"(FINAL SALE!) 
Details:
Boutique exclusive.

This pencil skirt features tuck detailing at the waist and a thigh-high slit at the front, lending a sexy finish to the classic silhouette. Hidden back zipper. 

Fabric: Stretch crepe. 
Viscose/elastane. 
Dry clean.                            
How It Fits:
Length: 27"" / 29cm from waist to hem
Model is in size P
Model is 5'9"" / 175cm, bust 32"" / 81cm, waist 23"" / 58.5cm, hips 35"" / 88cm",False,False
"The converging graphic stripes and lines represented in the Stella skirt was inspired by artist Judith Eisler's play on perception and identity. This midi skirt has front and back knife pleats creating a silhouette that is flattering and clever. Pair with our Luella top to complete the look.
 
FREE SHIPPING
 
DETAILS & FIT

- model is 5'11'/180cm
- wearing a size 2

FABRIC & CARE

- 100% polyester
- dry-clean only

SHOE INFO

email customerservice@mishanonoo.com",False,False
"A sleek silhouette cast in bold blooms for a feminine, romantic touch. 
- Self waistband
- Waist darts
- Concealed back zip closure
- Back vent
- Stretch-silk lining
- About 27"" long
- Rayon
- Dry clean
- Made in Italy

",False,False
"The bohemian skirt gets an update with charming prints and beautiful craftsmanship on the DVF Addyson skirt. Strips of floral silk and dotted chiffon are finished with a bottom ruffle in chiffon. Zip closure. Falls to above the knee. Fit is true to size. 

- Style #: S948201N15 
- 59cm / 23"" from natural waist 

FABRIC 

A fine, sheer silk chiffon with no stretch. 

100% Silk",False,False
"Galaxy Ten Capsule Collection. 

Celebrating 10 years of the iconic Galaxy dress, this limited edition, navy pencil skirt takes the flattering shape of the Galaxy and translates it into a classic-turned-contemporary piece. Folds at the waist accentuate a svelte silhouette, while the centre back button-down vent adds a cinematic 1940s feel. 

100% Virgin Wool;  Lining: 77% Polyamide; 23% Elastane 

#galaxynavy",False,False
"An eye-catching arrangement of metallic studs punctuate this polished pencil skirt, cut for a slim fit. 

- Concealed back zip
- Lined
- About 31"" long
- Polyester
- Hand wash
- Imported

",False,False
"A pencil skirt in a clean neoprene fabric.

Details: 
Pull-on style
Fitted knee-length silhouette, slightly high waisted
Measurements taken from a size S
Length from center back waistband to hem, 25 1/2""
Imported

Material: 
Technical Neoprene
85% Polyamide, 15% Elastane
Dry clean
Italy",False,False
A CLASSIC HIGH WAIST PENCIL SKIRT THAT FEATURES A FRONT SLIT. WEAR IT TIGHT AND WITH LOVE. FIVE POCKET STYLING. SINGLE BUTTON CLOSURE AND ZIP FLY.,False,False
"The Marc Jacobs Jonah Bonded Leather A-Line Skirt is crafted from bonded lamb leather that is layered and hand-embossed with a wrinkled texture. Visible panel construction and an A-Line silhouette with a straight fit with a thigh-skimming hemline. Side zip closure. 100% Lamb Leather Bonded with 56% Acetate, 44% RayonMade in China#M4004892",False,False
"Capitalizing on his love of the classic pencil skirt shape, Roland Mouret expands upon familiar territory by offering the artful and abstract Urchin Skirt. Stark, black stretch viscose is disrupted by angular swaths of white double wool crepe, creating a dramatic monochrome statement piece.",False,False
"The wardrobe-essential pencil skirt arrives this season in chic leather. This design is very fitted through the hips, and is cut straight to the hem. Sitting at the natural waist, it falls just below the knee .",False,False
"It's a go-to piece this season for its polished silhouette and modern detailing. An intricate laser cut panel coupled with a split creates interest and movement. Cut straight through the waist, hips and sweep, it's a streamlined look is polished for work with enough drama for a night out. Sits comfortably at the natural  waist  and hits slightly below the knee.",False,False
"style notes
 Pretty tonal texture creates an added dimension to the charming Kimi Midlength Dress. It's the perfect weight and length for year round wear and looks just lovely paired with the Giorgia Mock Neck Top.
 DETAILS
 
- Fit and flare style- Mid-length- Fully lined- Back zip- Length is approximately 26.5 inches",False,False
"Our dressy take on a classic paper bag silhouette utilizes two faces of a special crepe fabric woven in Como, Italy—one side has pearly sheen, while the other is delicately textured.

- 55% Viscose 45% Acetate
- Model is 5'8'', and wears a Size 2
- H115-3810VEP-Antique White",False,False
"Our dressy take on a classic paper bag silhouette utilizes two faces of a special crepe fabric woven in Como, Italy—one side has pearly sheen, while the other is delicately textured.

- 55% Viscose 45% Acetate
- Model is 5'8'', and wears a Size 2
- H115-3810VEP-Black",False,False
"Shirred detailing and a tulip back freshen this smooth cotton pencil skirt with contemporary edge.

- Elasticized waist
- Shirred back waist
- Tulip back
- Pull-on style
- About 25"" long
- Cotton
- Machine wash
- Made in USA

",False,False
"
- Sparkling lurex curves shape body-hugging skirt
- Bandless waist
- Flat front
- Pull-on style
- Lined
- About 20"" long
- Merino wool/nylon/viscose/spandex
- Dry clean
- Imported
- Model shown is 5'10"" (177cm) wearing US size Small.

",False,False
"Cut from 100% lambskin leather, our soft a-line skirt falls just below the knee. Snap front closure and pockets offer functionality for a look that's perfect for day or night. Complete the look with our Rose Lace Appliqué Slip. Model is wearing a size 2; style runs slightly small.

100% Leather.",False,False
"The mid-length skirt, reimagined by Alexa Chung for AG. With high-waisted construction and a sleek front slit in calfskin split suede, the Ortiz exudes understated polish. Alexa's signature daisy-motif patch appears at the back, with tonal stitching and back zip. Fits small to size. Take one or two sizes larger than usual  MFGSKU:CSU2244 ",False,False
"Choose your favorite ice cream combination at the 105 year old gelateria in Marseille. Then do a round on the carousel with ice cream dripping all over your hands.
100% organic cotton
 zebra screen print
 buttons down the front
“All this talk in the clouds
 Changes wind on the ground
 Open eyelids of gold"" - MNDR
                    xs                        
Waist:   68cm/26 3/4”",False,False
"Our knee-length Space Lace Skirt is the epitome of minimalist cool. Cut from honeycomb lace and lined throughout, it'll see you straight from weddings to parties – just add a vest top and sky-high heels. 

DESCRIPTION 

- Honeycomb lace skirt 
- Knee length 
- Fully lined 
- Concealed zip fastening at side 
- US size 6 length is 71.8cm 

Our model is 5ft 11"" and is wearing a US size 6. 

FINAL SALE 

Style code - 73dni 


French Connection does not ship to Puerto Rico",False,False
"Voluminous and feminine, the Edie Pleather Panel Pleat Skirt defies convention, all while being extremely comfortable. Made in our luxurious Pleater fabrication, this high-waisted pleated panel skirt features a classic fit and flare silhouette, and is a must-have for our Pre-Fall '15 collection and for your back to school wardrobe. 

100% Polyester with Polyurethane Coating",False,False
"Black stretch-denim pencil skirt with frayed seams. Zip fly with button closure.
Content and Care60% Cotton / 37% Polyester / 3% Spandex
Dry Clean For Best Results or Machine Wash Cold with Like Colors. Gentle Cycle Dry Flat


Our model is 5'10"" and is wearing a size 4.",False,False
"Details:
3D fabric creates a visual illusion in this distinctive box pleat mid-length skirt.
Stlyed with Pucker Knit Crew Neck Sweater and Renee Peep Toe Bootie.
Fabric: 100% Polyester. Dry clean without trichloroethylene.                            
How It Fits:
Length: 19"" / 48.2cm, from waist to hem

Model is in size 0
Model is 5'9"" / 175cm, bust 32 / 81cm, waist 23 / 58cm, hips 35 / 88cm",False,False
"DETAILS
 
- Highwaisted- Knee length-",False,False
"(FINAL SALE!) 
Details:
An off-center knot detail and allover sequins add femininity to this multicolor skirt. 

Fabric: Sequins. 
Polyester.
Hand wash only.                             
How It Fits:
Length: 20"" / 51cm from waist to back hem, 18.5"" / 47cm from waist to front hem
Model is in size 2
Model is 5'9"" / 175cm, bust 32"" / 81cm, waist 23"" / 58.5cm, hips 35"" / 88cm",False,False
"(FINAL SALE!) 
Details:
An off-center knot detail and allover sequins add femininity to this multicolor skirt. 

Fabric: Sequins. 
Polyester.
Hand wash only.                             
How It Fits:
Length: 20"" / 51cm from waist to back hem, 18.5"" / 47cm from waist to front hem
Model is in size 2
Model is 5'9"" / 175cm, bust 32"" / 81cm, waist 23"" / 58.5cm, hips 35"" / 88cm",False,False
"WEAR 

a frayed and rugged western inspired skirt, the short sally skirt features a button front, two side pockets and hits right at the knee. 

DETAILS 

100% cotton / machine wash 
length: 23 3/4“ 
designed and manufactured in los angeles with imported materials",False,False
"DESCRIPTION
pencil skirt
Calvin Klein Sportswear
wide elastic waistband
faux leather center pattern
logo plaque on waistband
back vent
tagless
tonal topstitching
seaming details

FABRIC + CARE
hand wash
100% polyurethane, shell 69% rayon, 27% nylon, 4% spandex
imported

FIT + SIZING
26.5"""" from waist to hem
model is 5'9""""
measurements were taken using a size small
please note that measurements may vary by size",False,False
"A subtle cross print adds edge to this classic pencil skirt, tailored from stretch cady. 

- Allover print
- Banded waist
- Back waist darts
- Back vent
- Concealed back zipper
- About 27"" long
- Viscose/elastomer
- Dry clean
- Made in Italy

",False,False
"Resort 2016 Collection 

The Arreton pencil skirt follows Roland Mouret’s classic methods of construction, hugging the body’s curves in black stretch viscose and finishing below the knee in a slim hemline. A deep back slit and a gleaming gold tone zip opening add the finishing touches. 

95% Viscose; 5% Elastane",False,False
"Details:
Ruched seams flatter the fitted silhouette of this class pencil skirt. Hidden back zipper. 

Fabric: Ponte.
Rayon/nylon/elastane.
Dry clean.

How It Fits:
Length: 25in / 63.5cm, from waist to hem
Model is in size 0
Model is 5'9"" / 175cm, bust 32 / 81cm, waist 23 / 58cm, hips 35 / 88cm",False,False
"A chic, 70s inspired a-line silhouette, our Mylon skirt in suede sits high on the waist and hits right at the knee, a must-have in every Fall wardrobe.     
													Details
							    - Suede
- 100% Leather
- Dry Clean
- Imported, China

																    -  Model Is Wearing Size Small 
-  Model Measurements: Height:  5' 9"" Bust: 34"" Waist: 23"" 
-  Length: 23 1/2""",False,False
"(FINAL SALE!) Details:
Boutique exclusive.

A contrast leather band details the waist of this seamed pencil skirt. A center back slit relaxes the hem. Back zipper closure. 

Fabric: Stretch twill / leather.
Viscose/cotton/spandex.
Professional leather clean.

How It Fits:
Length: 26in / 66cm, from waist to hem
Model is in size 0
Model is 5'9"" / 175cm, bust 32 / 81cm, waist 23 / 58cm, hips 35 / 88cm",False,False
" DETAILS
 NULL  ",False,False
" DETAILS
 
 - Zips at back - Sits high at waist - Pencil skirt - Knee length - Fabricated in merino wool
  ",False,False
"Marc by Marc Jacobs Oil Drop Panel Pleat Skirt is made from a cotton fabrication, featuring our oil drops pattern. Skirt features pleating, creating a voluminous silhouette. Fitted through the waist, flaring out at the bottom. Thigh-grazing hemline. 100% Cotton.#M4004623",False,False
"Silk charmeuse skirt with front drape and center front invisible zip closure
Color:  Ecru
100% silk charmeuse
Dry clean only
Made in New York",False,False
"A PENCIL SKIRT WITH A BUTTON FRONT, THE DOROTHY SKIRT FEATURES FIVE POCKET STYLING AND TIGHT FIT.",False,False
"Black wool skirt

- Back Zip

- Mid-Weight, Stretch Fabric

- Contrast stitching

- Pleated panels

- Fit: True to Size

- Unlined

- Fabric: 85% Virgin Fleece Wool 15% Nylon 

- Care Instructions: Dry Clean

For additional sizes or assistance with placing your order, please contact customerservice@sunony.com or (800) 380-7835.",False,False
"This box-pleated silk skirts with flying sparrow print features panels with inverted color scheme that extend across the hem at one side.

- No-waistband style
- Concealed side zip
- Box pleats
- About 24"" long
- Silk
- Dry clean
- Imported

",False,False
"Details:
Ruched seams flatter the fitted silhouette of this class pencil skirt. Hidden back zipper. 

Fabric: Ponte.
Rayon/nylon/elastane.
Dry clean.

How It Fits:
Length: 25in / 63.5cm, from waist to hem
Model is in size 0
Model is 5'9"" / 175cm, bust 32 / 81cm, waist 23 / 58cm, hips 35 / 88cm",False,False
"Plain pencil skirts are nice but not as appealing as this figure-sculpting Cobra Metallic Pencil Skirt. Style an 18-hour number, like this one, with ankle boots. For post-work drinks simply change into sky-high heels. 

DESCRIPTION 

- Pencil Skirt with snakeskin foil throughout 
- Back zip fastening 
- Figure-sculpting fit 
- US side 6 length is 58.3cm 

Our model is 5ft 9.5"" and is wearing a US size 6. 

Style code - 73ebp 


MATERIAL & CARE 

- Hand wash only 
- 86% Cotton 12% Polyester 2% Elastane 

French Connection does not ship to Puerto Rico",False,False
"Marc by Marc Jacobs Painted Flower Irving Crepe Panel Pleat Skirt is made from a stretch poplin fabrication. High-waist, A line silhouette, the skirt is fitted through the top and flares out beautifully into structured panel pleats. Hemline falls just above-the-knee. Fabric features an all-over painted flower print, as seen throughout the Pre Fall '15 collection.

63% Triacetate, 37% Polyester.

#M4004614",False,False
